,file_path,results
0,/home/vic-kang/cmd3/dataset/audio/2011/_6dtasEqpLM.wav,"{'preds': [42, 30, 96], 'preds_f': 2, 'target': 2}"
1,/home/vic-kang/cmd3/dataset/audio/2011/qW7Nq2UBlbk.wav,"{'preds': [12, 50, 41], 'preds_f': 1, 'target': 1}"
2,/home/vic-kang/cmd3/dataset/audio/2011/hLCjV1eOAoA.wav,"{'preds': [7, 12, 72], 'preds_f': 2, 'target': 2}"
3,/home/vic-kang/cmd3/dataset/audio/2017/KsimmeikE7w.wav,"{'preds': [6, 16, 108], 'preds_f': 2, 'target': 2}"
4,/home/vic-kang/cmd3/dataset/audio/2011/dXngQtk0BCU.wav,"{'preds': [32, 7, 88], 'preds_f': 2, 'target': 2}"
5,/home/vic-kang/cmd3/dataset/audio/2017/GC9MkHzTnRg.wav,"{'preds': [4, 43, 150], 'preds_f': 2, 'target': 2}"
6,/home/vic-kang/cmd3/dataset/audio/2017/sR0wCC271s4.wav,"{'preds': [7, 46, 71], 'preds_f': 2, 'target': 2}"
7,/home/vic-kang/cmd3/dataset/audio/2015/DNuzmKc7mq4.wav,"{'preds': [16, 27, 101], 'preds_f': 2, 'target': 1}"
8,/home/vic-kang/cmd3/dataset/audio/2013/WI5B7jLWZUc.wav,"{'preds': [87, 8, 16], 'preds_f': 0, 'target': 0}"
9,/home/vic-kang/cmd3/dataset/audio/2011/_SwvSu3jxAA.wav,"{'preds': [8, 10, 96], 'preds_f': 2, 'target': 2}"
10,/home/vic-kang/cmd3/dataset/audio/2015/UqLq7sMS2sU.wav,"{'preds': [41, 32, 56], 'preds_f': 2, 'target': 0}"
11,/home/vic-kang/cmd3/dataset/audio/2013/231TmvIPzQQ.wav,"{'preds': [94, 3, 29], 'preds_f': 0, 'target': 0}"
12,/home/vic-kang/cmd3/dataset/audio/2013/J67wKhddWu4.wav,"{'preds': [125, 0, 7], 'preds_f': 0, 'target': 0}"
13,/home/vic-kang/cmd3/dataset/audio/2011/ECDGpYuMRDA.wav,"{'preds': [14, 40, 73], 'preds_f': 2, 'target': 1}"
