,file_path,targets,preds
0,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
1,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
2,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
3,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
4,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
5,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,1
6,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
7,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
8,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
9,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
10,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
11,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
12,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,1
13,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
14,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
15,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
16,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,1
17,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
18,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
19,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
20,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
21,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
22,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
23,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
24,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
25,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
26,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
27,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
28,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
29,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
30,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,0
31,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,2,2
