,file_path,results
0,/home/vic-kang/cmd3/dataset/video_jpg/2011/tOZTZP_qzC0,"{'preds': {'0': 5, '1': 20, '2': 106}, 'preds_f': '2', 'target': 1}"
1,/home/vic-kang/cmd3/dataset/video_jpg/2017/GC9MkHzTnRg,"{'preds': {'0': 6, '1': 32, '2': 159}, 'preds_f': '2', 'target': 2}"
2,/home/vic-kang/cmd3/dataset/video_jpg/2015/dCTd1XHbliU,"{'preds': {'0': 8, '1': 8, '2': 70}, 'preds_f': '2', 'target': 1}"
3,/home/vic-kang/cmd3/dataset/video_jpg/2011/ECDGpYuMRDA,"{'preds': {'0': 34, '1': 39, '2': 54}, 'preds_f': '2', 'target': 1}"
4,/home/vic-kang/cmd3/dataset/video_jpg/2013/PSofqNSuVy8,"{'preds': {'0': 76, '1': 32, '2': 21}, 'preds_f': '0', 'target': 0}"
5,/home/vic-kang/cmd3/dataset/video_jpg/2011/CccXBzfhDVA,"{'preds': {'0': 17, '1': 18, '2': 55}, 'preds_f': '2', 'target': 1}"
6,/home/vic-kang/cmd3/dataset/video_jpg/2011/2bcSpgxPG0g,"{'preds': {'0': 13, '1': 88, '2': 37}, 'preds_f': '1', 'target': 2}"
7,/home/vic-kang/cmd3/dataset/video_jpg/2017/BjsuTimPBAM,"{'preds': {'0': 42, '1': 28, '2': 150}, 'preds_f': '2', 'target': 2}"
8,/home/vic-kang/cmd3/dataset/video_jpg/2015/hmF_IO6Aiag,"{'preds': {'0': 3, '1': 115, '2': 12}, 'preds_f': '1', 'target': 1}"
9,/home/vic-kang/cmd3/dataset/video_jpg/2017/gM8trQSURdg,"{'preds': {'0': 115, '1': 13, '2': 50}, 'preds_f': '0', 'target': 2}"
10,/home/vic-kang/cmd3/dataset/video_jpg/2011/_SwvSu3jxAA,"{'preds': {'0': 3, '1': 21, '2': 90}, 'preds_f': '2', 'target': 2}"
11,/home/vic-kang/cmd3/dataset/video_jpg/2011/dpBTugwEdaQ,"{'preds': {'0': 5, '1': 114, '2': 13}, 'preds_f': '1', 'target': 1}"
12,/home/vic-kang/cmd3/dataset/video_jpg/2015/dGmuICb8a7Y,"{'preds': {'0': 142, '1': 1, '2': 80}, 'preds_f': '0', 'target': 0}"
13,/home/vic-kang/cmd3/dataset/video_jpg/2011/_6dtasEqpLM,"{'preds': {'0': 23, '1': 44, '2': 101}, 'preds_f': '2', 'target': 2}"
14,/home/vic-kang/cmd3/dataset/video_jpg/2011/fpiyrd28vfA,"{'preds': {'0': 2, '1': 56, '2': 120}, 'preds_f': '2', 'target': 2}"
15,/home/vic-kang/cmd3/dataset/video_jpg/2015/AApQkNSViGg,"{'preds': {'0': 29, '1': 1, '2': 87}, 'preds_f': '2', 'target': 0}"
16,/home/vic-kang/cmd3/dataset/video_jpg/2011/hLCjV1eOAoA,"{'preds': {'0': 1, '1': 6, '2': 84}, 'preds_f': '2', 'target': 2}"
17,/home/vic-kang/cmd3/dataset/video_jpg/2013/mzddAYYDZkk,"{'preds': {'0': 39, '1': 16, '2': 74}, 'preds_f': '2', 'target': 0}"
18,/home/vic-kang/cmd3/dataset/video_jpg/2011/WhyNjvISFac,"{'preds': {'0': 10, '1': 13, '2': 50}, 'preds_f': '2', 'target': 2}"
19,/home/vic-kang/cmd3/dataset/video_jpg/2015/G7Mvs5Ic8us,"{'preds': {'0': 99, '1': 0, '2': 38}, 'preds_f': '0', 'target': 0}"
20,/home/vic-kang/cmd3/dataset/video_jpg/2013/snTaSJk0n_Y,"{'preds': {'0': 78, '1': 5, '2': 50}, 'preds_f': '0', 'target': 0}"
21,/home/vic-kang/cmd3/dataset/video_jpg/2013/Ymze0Je2Tm0,"{'preds': {'0': 58, '1': 0, '2': 75}, 'preds_f': '2', 'target': 0}"
22,/home/vic-kang/cmd3/dataset/video_jpg/2011/DQYjgqnTmJ8,"{'preds': {'0': 3, '1': 22, '2': 100}, 'preds_f': '2', 'target': 2}"
23,/home/vic-kang/cmd3/dataset/video_jpg/2017/ZLjp7ahdbWc,"{'preds': {'0': 3, '1': 8, '2': 113}, 'preds_f': '2', 'target': 2}"
24,/home/vic-kang/cmd3/dataset/video_jpg/2013/WI5B7jLWZUc,"{'preds': {'0': 50, '1': 4, '2': 57}, 'preds_f': '2', 'target': 0}"
25,/home/vic-kang/cmd3/dataset/video_jpg/2015/UHPq25mUJwk,"{'preds': {'0': 107, '1': 0, '2': 28}, 'preds_f': '0', 'target': 0}"
26,/home/vic-kang/cmd3/dataset/video_jpg/2011/pbmU2wMnuI4,"{'preds': {'0': 13, '1': 33, '2': 112}, 'preds_f': '2', 'target': 2}"
27,/home/vic-kang/cmd3/dataset/video_jpg/2017/sR0wCC271s4,"{'preds': {'0': 28, '1': 30, '2': 66}, 'preds_f': '2', 'target': 2}"
28,/home/vic-kang/cmd3/dataset/video_jpg/2015/G2mYFXmFQPw,"{'preds': {'0': 111, '1': 12, '2': 4}, 'preds_f': '0', 'target': 0}"
