,file_path,results
0,/home/vic-kang/cmd3/dataset/video_jpg/2013/WI5B7jLWZUc,"{'preds': {'0': 111, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
1,/home/vic-kang/cmd3/dataset/video_jpg/2011/dpBTugwEdaQ,"{'preds': {'0': 132, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
2,/home/vic-kang/cmd3/dataset/video_jpg/2015/dGmuICb8a7Y,"{'preds': {'0': 223, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
3,/home/vic-kang/cmd3/dataset/video_jpg/2011/zmicfGmQZ9s,"{'preds': {'0': 70, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
4,/home/vic-kang/cmd3/dataset/video_jpg/2011/pbmU2wMnuI4,"{'preds': {'0': 158, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
5,/home/vic-kang/cmd3/dataset/video_jpg/2017/GC9MkHzTnRg,"{'preds': {'0': 197, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
6,/home/vic-kang/cmd3/dataset/video_jpg/2011/CccXBzfhDVA,"{'preds': {'0': 90, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
7,/home/vic-kang/cmd3/dataset/video_jpg/2015/L3vbfkRB6gQ,"{'preds': {'0': 144, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
8,/home/vic-kang/cmd3/dataset/video_jpg/2011/dXngQtk0BCU,"{'preds': {'0': 127, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
9,/home/vic-kang/cmd3/dataset/video_jpg/2017/XtduKM28ohU,"{'preds': {'0': 160, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
10,/home/vic-kang/cmd3/dataset/video_jpg/2015/UqLq7sMS2sU,"{'preds': {'0': 129, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
11,/home/vic-kang/cmd3/dataset/video_jpg/2017/gM8trQSURdg,"{'preds': {'0': 178, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
12,/home/vic-kang/cmd3/dataset/video_jpg/2015/G2mYFXmFQPw,"{'preds': {'0': 127, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
13,/home/vic-kang/cmd3/dataset/video_jpg/2015/G7Mvs5Ic8us,"{'preds': {'0': 137, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
14,/home/vic-kang/cmd3/dataset/video_jpg/2013/VEB-OoUrNuk,"{'preds': {'0': 123, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
15,/home/vic-kang/cmd3/dataset/video_jpg/2015/DNuzmKc7mq4,"{'preds': {'0': 144, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
16,/home/vic-kang/cmd3/dataset/video_jpg/2013/mzddAYYDZkk,"{'preds': {'0': 129, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
17,/home/vic-kang/cmd3/dataset/video_jpg/2015/VkUKAtzE0r0,"{'preds': {'0': 155, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
18,/home/vic-kang/cmd3/dataset/video_jpg/2013/231TmvIPzQQ,"{'preds': {'0': 126, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
19,/home/vic-kang/cmd3/dataset/video_jpg/2017/KsimmeikE7w,"{'preds': {'0': 130, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
20,/home/vic-kang/cmd3/dataset/video_jpg/2011/2bcSpgxPG0g,"{'preds': {'0': 138, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
21,/home/vic-kang/cmd3/dataset/video_jpg/2011/zU3Hs36FIrw,"{'preds': {'0': 192, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
22,/home/vic-kang/cmd3/dataset/video_jpg/2011/tOZTZP_qzC0,"{'preds': {'0': 131, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
23,/home/vic-kang/cmd3/dataset/video_jpg/2011/fpiyrd28vfA,"{'preds': {'0': 178, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
24,/home/vic-kang/cmd3/dataset/video_jpg/2015/AApQkNSViGg,"{'preds': {'0': 117, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
25,/home/vic-kang/cmd3/dataset/video_jpg/2017/Zti44ptZTrc,"{'preds': {'0': 179, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
26,/home/vic-kang/cmd3/dataset/video_jpg/2017/BjsuTimPBAM,"{'preds': {'0': 220, '1': 0, '2': 0}, 'preds_f': '0', 'target': 2}"
27,/home/vic-kang/cmd3/dataset/video_jpg/2015/PU4PQ3OJn58,"{'preds': {'0': 129, '1': 0, '2': 0}, 'preds_f': '0', 'target': 0}"
28,/home/vic-kang/cmd3/dataset/video_jpg/2011/sthFTs2gWeg,"{'preds': {'0': 126, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
29,/home/vic-kang/cmd3/dataset/video_jpg/2011/GmslKQBmdzg,"{'preds': {'0': 132, '1': 0, '2': 0}, 'preds_f': '0', 'target': 1}"
