,file_path,results
0,/home/vic-kang/cmd3/dataset/audio/2011/fpiyrd28vfA.wav,"{'preds': [0, 80, 98], 'preds_f': 2, 'target': 2}"
1,/home/vic-kang/cmd3/dataset/audio/2017/BjsuTimPBAM.wav,"{'preds': [0, 41, 179], 'preds_f': 2, 'target': 2}"
2,/home/vic-kang/cmd3/dataset/audio/2015/AApQkNSViGg.wav,"{'preds': [0, 75, 42], 'preds_f': 1, 'target': 0}"
3,/home/vic-kang/cmd3/dataset/audio/2015/VICyZk-XSLA.wav,"{'preds': [0, 20, 85], 'preds_f': 2, 'target': 0}"
4,/home/vic-kang/cmd3/dataset/audio/2015/DNuzmKc7mq4.wav,"{'preds': [0, 89, 55], 'preds_f': 1, 'target': 1}"
5,/home/vic-kang/cmd3/dataset/audio/2013/PSofqNSuVy8.wav,"{'preds': [0, 45, 84], 'preds_f': 2, 'target': 0}"
6,/home/vic-kang/cmd3/dataset/audio/2015/dGmuICb8a7Y.wav,"{'preds': [1, 143, 79], 'preds_f': 1, 'target': 0}"
7,/home/vic-kang/cmd3/dataset/audio/2011/sthFTs2gWeg.wav,"{'preds': [1, 59, 66], 'preds_f': 2, 'target': 1}"
8,/home/vic-kang/cmd3/dataset/audio/2013/231TmvIPzQQ.wav,"{'preds': [3, 54, 69], 'preds_f': 2, 'target': 0}"
9,/home/vic-kang/cmd3/dataset/audio/2011/zU3Hs36FIrw.wav,"{'preds': [0, 92, 100], 'preds_f': 2, 'target': 2}"
10,/home/vic-kang/cmd3/dataset/audio/2015/PU4PQ3OJn58.wav,"{'preds': [0, 63, 66], 'preds_f': 2, 'target': 0}"
11,/home/vic-kang/cmd3/dataset/audio/2011/qW7Nq2UBlbk.wav,"{'preds': [0, 79, 24], 'preds_f': 1, 'target': 1}"
12,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,"{'preds': [0, 39, 85], 'preds_f': 2, 'target': 2}"
13,/home/vic-kang/cmd3/dataset/audio/2017/KsimmeikE7w.wav,"{'preds': [0, 82, 48], 'preds_f': 1, 'target': 2}"
14,/home/vic-kang/cmd3/dataset/audio/2011/zmicfGmQZ9s.wav,"{'preds': [0, 15, 55], 'preds_f': 2, 'target': 1}"
15,/home/vic-kang/cmd3/dataset/audio/2015/dCTd1XHbliU.wav,"{'preds': [0, 42, 44], 'preds_f': 2, 'target': 1}"
16,/home/vic-kang/cmd3/dataset/audio/2017/Zti44ptZTrc.wav,"{'preds': [0, 31, 148], 'preds_f': 2, 'target': 2}"
17,/home/vic-kang/cmd3/dataset/audio/2015/DZFydcYiOtQ.wav,"{'preds': [0, 94, 34], 'preds_f': 1, 'target': 1}"
18,/home/vic-kang/cmd3/dataset/audio/2011/_SwvSu3jxAA.wav,"{'preds': [0, 44, 70], 'preds_f': 2, 'target': 2}"
19,/home/vic-kang/cmd3/dataset/audio/2013/J67wKhddWu4.wav,"{'preds': [0, 56, 76], 'preds_f': 2, 'target': 0}"
20,/home/vic-kang/cmd3/dataset/audio/2011/WhyNjvISFac.wav,"{'preds': [0, 50, 23], 'preds_f': 1, 'target': 2}"
21,/home/vic-kang/cmd3/dataset/audio/2015/G2mYFXmFQPw.wav,"{'preds': [0, 30, 97], 'preds_f': 2, 'target': 0}"
22,/home/vic-kang/cmd3/dataset/audio/2011/2bcSpgxPG0g.wav,"{'preds': [2, 104, 32], 'preds_f': 1, 'target': 2}"
23,/home/vic-kang/cmd3/dataset/audio/2015/0niEZsahtEo.wav,"{'preds': [0, 93, 14], 'preds_f': 1, 'target': 0}"
24,/home/vic-kang/cmd3/dataset/audio/2011/pbmU2wMnuI4.wav,"{'preds': [0, 60, 98], 'preds_f': 2, 'target': 2}"
25,/home/vic-kang/cmd3/dataset/audio/2015/hmF_IO6Aiag.wav,"{'preds': [0, 70, 60], 'preds_f': 1, 'target': 1}"
26,/home/vic-kang/cmd3/dataset/audio/2011/hLCjV1eOAoA.wav,"{'preds': [1, 11, 79], 'preds_f': 2, 'target': 2}"
27,/home/vic-kang/cmd3/dataset/audio/2017/gM8trQSURdg.wav,"{'preds': [0, 72, 106], 'preds_f': 2, 'target': 2}"
28,/home/vic-kang/cmd3/dataset/audio/2011/GmslKQBmdzg.wav,"{'preds': [0, 111, 21], 'preds_f': 1, 'target': 1}"
29,/home/vic-kang/cmd3/dataset/audio/2015/UqLq7sMS2sU.wav,"{'preds': [0, 23, 106], 'preds_f': 2, 'target': 0}"
30,/home/vic-kang/cmd3/dataset/audio/2015/UHPq25mUJwk.wav,"{'preds': [0, 21, 114], 'preds_f': 2, 'target': 0}"
31,/home/vic-kang/cmd3/dataset/audio/2017/hOB4Qm1IiOY.wav,"{'preds': [1, 41, 102], 'preds_f': 2, 'target': 2}"
32,/home/vic-kang/cmd3/dataset/audio/2013/Ymze0Je2Tm0.wav,"{'preds': [2, 69, 62], 'preds_f': 1, 'target': 0}"
33,/home/vic-kang/cmd3/dataset/audio/2011/DQYjgqnTmJ8.wav,"{'preds': [0, 94, 31], 'preds_f': 1, 'target': 2}"
34,/home/vic-kang/cmd3/dataset/audio/2013/mzddAYYDZkk.wav,"{'preds': [0, 62, 67], 'preds_f': 2, 'target': 0}"
35,/home/vic-kang/cmd3/dataset/audio/2017/sR0wCC271s4.wav,"{'preds': [0, 50, 74], 'preds_f': 2, 'target': 2}"
