,file_path,results
0,/home/vic-kang/cmd3/dataset/audio/2011/_SwvSu3jxAA.wav,"{'preds': {'0': 19, '1': 51, '2': 44}, 'preds_f': '1', 'target': 2}"
1,/home/vic-kang/cmd3/dataset/audio/2015/UHPq25mUJwk.wav,"{'preds': {'0': 54, '1': 15, '2': 66}, 'preds_f': '2', 'target': 0}"
2,/home/vic-kang/cmd3/dataset/audio/2015/DNuzmKc7mq4.wav,"{'preds': {'0': 12, '1': 42, '2': 90}, 'preds_f': '2', 'target': 1}"
3,/home/vic-kang/cmd3/dataset/audio/2011/pbmU2wMnuI4.wav,"{'preds': {'0': 16, '1': 34, '2': 108}, 'preds_f': '2', 'target': 2}"
4,/home/vic-kang/cmd3/dataset/audio/2017/f2Hz2k2PcfI.wav,"{'preds': {'0': 0, '1': 101, '2': 72}, 'preds_f': '1', 'target': 2}"
5,/home/vic-kang/cmd3/dataset/audio/2015/0niEZsahtEo.wav,"{'preds': {'0': 0, '1': 95, '2': 12}, 'preds_f': '1', 'target': 0}"
6,/home/vic-kang/cmd3/dataset/audio/2013/VEB-OoUrNuk.wav,"{'preds': {'0': 51, '1': 14, '2': 58}, 'preds_f': '2', 'target': 0}"
7,/home/vic-kang/cmd3/dataset/audio/2011/sthFTs2gWeg.wav,"{'preds': {'0': 23, '1': 8, '2': 95}, 'preds_f': '2', 'target': 1}"
8,/home/vic-kang/cmd3/dataset/audio/2017/BjsuTimPBAM.wav,"{'preds': {'0': 1, '1': 129, '2': 90}, 'preds_f': '1', 'target': 2}"
9,/home/vic-kang/cmd3/dataset/audio/2015/dGmuICb8a7Y.wav,"{'preds': {'0': 121, '1': 30, '2': 72}, 'preds_f': '0', 'target': 0}"
10,/home/vic-kang/cmd3/dataset/audio/2011/ECDGpYuMRDA.wav,"{'preds': {'0': 8, '1': 56, '2': 63}, 'preds_f': '2', 'target': 1}"
11,/home/vic-kang/cmd3/dataset/audio/2015/PU4PQ3OJn58.wav,"{'preds': {'0': 34, '1': 14, '2': 81}, 'preds_f': '2', 'target': 0}"
12,/home/vic-kang/cmd3/dataset/audio/2011/2bcSpgxPG0g.wav,"{'preds': {'0': 50, '1': 23, '2': 65}, 'preds_f': '2', 'target': 2}"
13,/home/vic-kang/cmd3/dataset/audio/2013/231TmvIPzQQ.wav,"{'preds': {'0': 89, '1': 3, '2': 34}, 'preds_f': '0', 'target': 0}"
14,/home/vic-kang/cmd3/dataset/audio/2011/dpBTugwEdaQ.wav,"{'preds': {'0': 6, '1': 90, '2': 36}, 'preds_f': '1', 'target': 1}"
15,/home/vic-kang/cmd3/dataset/audio/2015/VICyZk-XSLA.wav,"{'preds': {'0': 59, '1': 15, '2': 31}, 'preds_f': '0', 'target': 0}"
16,/home/vic-kang/cmd3/dataset/audio/2011/tOZTZP_qzC0.wav,"{'preds': {'0': 4, '1': 14, '2': 113}, 'preds_f': '2', 'target': 1}"
17,/home/vic-kang/cmd3/dataset/audio/2017/gM8trQSURdg.wav,"{'preds': {'0': 0, '1': 66, '2': 112}, 'preds_f': '2', 'target': 2}"
18,/home/vic-kang/cmd3/dataset/audio/2015/G7Mvs5Ic8us.wav,"{'preds': {'0': 39, '1': 52, '2': 46}, 'preds_f': '1', 'target': 0}"
19,/home/vic-kang/cmd3/dataset/audio/2011/GmslKQBmdzg.wav,"{'preds': {'0': 21, '1': 49, '2': 62}, 'preds_f': '2', 'target': 1}"
20,/home/vic-kang/cmd3/dataset/audio/2011/dXngQtk0BCU.wav,"{'preds': {'0': 37, '1': 19, '2': 71}, 'preds_f': '2', 'target': 2}"
21,/home/vic-kang/cmd3/dataset/audio/2015/G2mYFXmFQPw.wav,"{'preds': {'0': 72, '1': 17, '2': 38}, 'preds_f': '0', 'target': 0}"
22,/home/vic-kang/cmd3/dataset/audio/2015/AApQkNSViGg.wav,"{'preds': {'0': 42, '1': 49, '2': 26}, 'preds_f': '1', 'target': 0}"
23,/home/vic-kang/cmd3/dataset/audio/2011/zmicfGmQZ9s.wav,"{'preds': {'0': 7, '1': 17, '2': 46}, 'preds_f': '2', 'target': 1}"
24,/home/vic-kang/cmd3/dataset/audio/2011/hLCjV1eOAoA.wav,"{'preds': {'0': 11, '1': 32, '2': 48}, 'preds_f': '2', 'target': 2}"
25,/home/vic-kang/cmd3/dataset/audio/2013/mzddAYYDZkk.wav,"{'preds': {'0': 94, '1': 12, '2': 23}, 'preds_f': '0', 'target': 0}"
26,/home/vic-kang/cmd3/dataset/audio/2013/snTaSJk0n_Y.wav,"{'preds': {'0': 114, '1': 5, '2': 14}, 'preds_f': '0', 'target': 0}"
27,/home/vic-kang/cmd3/dataset/audio/2011/fpiyrd28vfA.wav,"{'preds': {'0': 18, '1': 33, '2': 127}, 'preds_f': '2', 'target': 2}"
28,/home/vic-kang/cmd3/dataset/audio/2011/CccXBzfhDVA.wav,"{'preds': {'0': 21, '1': 25, '2': 44}, 'preds_f': '2', 'target': 1}"
29,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,"{'preds': {'0': 10, '1': 117, '2': 33}, 'preds_f': '1', 'target': 2}"
30,/home/vic-kang/cmd3/dataset/audio/2015/hmF_IO6Aiag.wav,"{'preds': {'0': 2, '1': 86, '2': 42}, 'preds_f': '1', 'target': 1}"
31,/home/vic-kang/cmd3/dataset/audio/2015/75UHGiJjNuw.wav,"{'preds': {'0': 34, '1': 3, '2': 15}, 'preds_f': '0', 'target': 0}"
