,file_path,results
0,/home/vic-kang/cmd3/dataset/audio/2015/75UHGiJjNuw.wav,"{'preds': {'0': 26, '1': 0, '2': 26}, 'preds_f': '0', 'target': 0}"
1,/home/vic-kang/cmd3/dataset/audio/2011/zmicfGmQZ9s.wav,"{'preds': {'0': 13, '1': 13, '2': 44}, 'preds_f': '2', 'target': 1}"
2,/home/vic-kang/cmd3/dataset/audio/2011/GmslKQBmdzg.wav,"{'preds': {'0': 23, '1': 28, '2': 81}, 'preds_f': '2', 'target': 1}"
3,/home/vic-kang/cmd3/dataset/audio/2011/pbmU2wMnuI4.wav,"{'preds': {'0': 13, '1': 21, '2': 124}, 'preds_f': '2', 'target': 2}"
4,/home/vic-kang/cmd3/dataset/audio/2011/ECDGpYuMRDA.wav,"{'preds': {'0': 8, '1': 45, '2': 74}, 'preds_f': '2', 'target': 1}"
5,/home/vic-kang/cmd3/dataset/audio/2013/PSofqNSuVy8.wav,"{'preds': {'0': 72, '1': 0, '2': 57}, 'preds_f': '0', 'target': 0}"
6,/home/vic-kang/cmd3/dataset/audio/2015/0niEZsahtEo.wav,"{'preds': {'0': 0, '1': 98, '2': 9}, 'preds_f': '1', 'target': 0}"
7,/home/vic-kang/cmd3/dataset/audio/2011/fpiyrd28vfA.wav,"{'preds': {'0': 11, '1': 3, '2': 164}, 'preds_f': '2', 'target': 2}"
8,/home/vic-kang/cmd3/dataset/audio/2015/PU4PQ3OJn58.wav,"{'preds': {'0': 31, '1': 4, '2': 94}, 'preds_f': '2', 'target': 0}"
9,/home/vic-kang/cmd3/dataset/audio/2011/tOZTZP_qzC0.wav,"{'preds': {'0': 3, '1': 1, '2': 127}, 'preds_f': '2', 'target': 1}"
10,/home/vic-kang/cmd3/dataset/audio/2013/Ymze0Je2Tm0.wav,"{'preds': {'0': 91, '1': 0, '2': 42}, 'preds_f': '0', 'target': 0}"
11,/home/vic-kang/cmd3/dataset/audio/2011/hLCjV1eOAoA.wav,"{'preds': {'0': 5, '1': 6, '2': 80}, 'preds_f': '2', 'target': 2}"
12,/home/vic-kang/cmd3/dataset/audio/2015/hmF_IO6Aiag.wav,"{'preds': {'0': 0, '1': 32, '2': 98}, 'preds_f': '2', 'target': 1}"
13,/home/vic-kang/cmd3/dataset/audio/2013/VEB-OoUrNuk.wav,"{'preds': {'0': 29, '1': 3, '2': 91}, 'preds_f': '2', 'target': 0}"
14,/home/vic-kang/cmd3/dataset/audio/2011/2bcSpgxPG0g.wav,"{'preds': {'0': 38, '1': 29, '2': 71}, 'preds_f': '2', 'target': 2}"
15,/home/vic-kang/cmd3/dataset/audio/2015/VkUKAtzE0r0.wav,"{'preds': {'0': 136, '1': 19, '2': 0}, 'preds_f': '0', 'target': 0}"
16,/home/vic-kang/cmd3/dataset/audio/2013/J67wKhddWu4.wav,"{'preds': {'0': 80, '1': 1, '2': 51}, 'preds_f': '0', 'target': 0}"
17,/home/vic-kang/cmd3/dataset/audio/2015/DZFydcYiOtQ.wav,"{'preds': {'0': 16, '1': 96, '2': 16}, 'preds_f': '1', 'target': 1}"
18,/home/vic-kang/cmd3/dataset/audio/2017/ZLjp7ahdbWc.wav,"{'preds': {'0': 3, '1': 83, '2': 38}, 'preds_f': '1', 'target': 2}"
19,/home/vic-kang/cmd3/dataset/audio/2015/dGmuICb8a7Y.wav,"{'preds': {'0': 110, '1': 19, '2': 94}, 'preds_f': '0', 'target': 0}"
20,/home/vic-kang/cmd3/dataset/audio/2013/WI5B7jLWZUc.wav,"{'preds': {'0': 79, '1': 0, '2': 32}, 'preds_f': '0', 'target': 0}"
21,/home/vic-kang/cmd3/dataset/audio/2015/dCTd1XHbliU.wav,"{'preds': {'0': 7, '1': 12, '2': 67}, 'preds_f': '2', 'target': 1}"
22,/home/vic-kang/cmd3/dataset/audio/2017/XtduKM28ohU.wav,"{'preds': {'0': 8, '1': 36, '2': 116}, 'preds_f': '2', 'target': 2}"
23,/home/vic-kang/cmd3/dataset/audio/2011/_SwvSu3jxAA.wav,"{'preds': {'0': 11, '1': 0, '2': 103}, 'preds_f': '2', 'target': 2}"
24,/home/vic-kang/cmd3/dataset/audio/2017/hOB4Qm1IiOY.wav,"{'preds': {'0': 12, '1': 63, '2': 69}, 'preds_f': '2', 'target': 2}"
25,/home/vic-kang/cmd3/dataset/audio/2011/CccXBzfhDVA.wav,"{'preds': {'0': 26, '1': 6, '2': 58}, 'preds_f': '2', 'target': 1}"
26,/home/vic-kang/cmd3/dataset/audio/2011/zU3Hs36FIrw.wav,"{'preds': {'0': 16, '1': 18, '2': 158}, 'preds_f': '2', 'target': 2}"
27,/home/vic-kang/cmd3/dataset/audio/2017/KsimmeikE7w.wav,"{'preds': {'0': 2, '1': 18, '2': 110}, 'preds_f': '2', 'target': 2}"
28,/home/vic-kang/cmd3/dataset/audio/2015/AApQkNSViGg.wav,"{'preds': {'0': 42, '1': 3, '2': 72}, 'preds_f': '2', 'target': 0}"
29,/home/vic-kang/cmd3/dataset/audio/2011/_6dtasEqpLM.wav,"{'preds': {'0': 18, '1': 12, '2': 138}, 'preds_f': '2', 'target': 2}"
30,/home/vic-kang/cmd3/dataset/audio/2015/DNuzmKc7mq4.wav,"{'preds': {'0': 4, '1': 23, '2': 117}, 'preds_f': '2', 'target': 1}"
31,/home/vic-kang/cmd3/dataset/audio/2011/DQYjgqnTmJ8.wav,"{'preds': {'0': 56, '1': 4, '2': 65}, 'preds_f': '2', 'target': 2}"
32,/home/vic-kang/cmd3/dataset/audio/2011/dXngQtk0BCU.wav,"{'preds': {'0': 25, '1': 5, '2': 97}, 'preds_f': '2', 'target': 2}"
33,/home/vic-kang/cmd3/dataset/audio/2017/gM8trQSURdg.wav,"{'preds': {'0': 0, '1': 0, '2': 178}, 'preds_f': '2', 'target': 2}"
34,/home/vic-kang/cmd3/dataset/audio/2011/sthFTs2gWeg.wav,"{'preds': {'0': 6, '1': 0, '2': 120}, 'preds_f': '2', 'target': 1}"
35,/home/vic-kang/cmd3/dataset/audio/2015/VICyZk-XSLA.wav,"{'preds': {'0': 46, '1': 2, '2': 57}, 'preds_f': '2', 'target': 0}"
36,/home/vic-kang/cmd3/dataset/audio/2017/sR0wCC271s4.wav,"{'preds': {'0': 0, '1': 38, '2': 86}, 'preds_f': '2', 'target': 2}"
37,/home/vic-kang/cmd3/dataset/audio/2013/snTaSJk0n_Y.wav,"{'preds': {'0': 111, '1': 8, '2': 14}, 'preds_f': '0', 'target': 0}"
38,/home/vic-kang/cmd3/dataset/audio/2013/mzddAYYDZkk.wav,"{'preds': {'0': 60, '1': 1, '2': 68}, 'preds_f': '2', 'target': 0}"
39,/home/vic-kang/cmd3/dataset/audio/2011/WhyNjvISFac.wav,"{'preds': {'0': 15, '1': 7, '2': 51}, 'preds_f': '2', 'target': 2}"
40,/home/vic-kang/cmd3/dataset/audio/2011/dpBTugwEdaQ.wav,"{'preds': {'0': 5, '1': 18, '2': 109}, 'preds_f': '2', 'target': 1}"
41,/home/vic-kang/cmd3/dataset/audio/2017/GC9MkHzTnRg.wav,"{'preds': {'0': 1, '1': 41, '2': 155}, 'preds_f': '2', 'target': 2}"
42,/home/vic-kang/cmd3/dataset/audio/2015/G7Mvs5Ic8us.wav,"{'preds': {'0': 25, '1': 35, '2': 77}, 'preds_f': '2', 'target': 0}"
43,/home/vic-kang/cmd3/dataset/audio/2011/qW7Nq2UBlbk.wav,"{'preds': {'0': 16, '1': 8, '2': 79}, 'preds_f': '2', 'target': 1}"
